Product,Market,Month,Value
MegaTwin,Germany,May-08,937
MegaTwin,Germany,Jun-08,977
MegaTwin,Germany,Jul-08,981
MegaTwin,Germany,Aug-08,979
MegaTwin,Germany,Sep-08,960
MegaTwin,Germany,Oct-08,978
MegaTwin,Germany,Nov-08,968
MegaTwin,Germany,Dec-08,975
MegaTwin,Spain,Jan-07,963
MegaTwin,Spain,Feb-07,962
MegaTwin,Spain,Mar-07,979
MegaTwin,Spain,Apr-07,943
MegaTwin,Spain,May-07,979
MegaTwin,Spain,Jun-07,947
MegaTwin,Spain,Jul-07,953
MegaTwin,Spain,Aug-07,937
MegaTwin,Spain,Sep-07,952
MegaTwin,Spain,Oct-07,977
MegaTwin,Spain,Nov-07,976
MegaTwin,Spain,Dec-07,955
MegaTwin,Spain,Jan-08,960
MegaTwin,Spain,Feb-08,944
MegaTwin,Spain,Mar-08,975
MegaTwin,Spain,Apr-08,952
MegaTwin,Spain,May-08,957
MegaTwin,Spain,Jun-08,941
MegaTwin,Spain,Jul-08,966
MegaTwin,Spain,Aug-08,950
MegaTwin,Spain,Sep-08,958
MegaTwin,Spain,Oct-08,955
MegaTwin,Spain,Nov-08,978
MegaTwin,Spain,Dec-08,981
MegaTwin,Italy,Jan-07,936
MegaTwin,Italy,Feb-07,965
MegaTwin,Italy,Mar-07,960
MegaTwin,Italy,Apr-07,966
MegaTwin,Italy,May-07,975
MegaTwin,Italy,Jun-07,938
MegaTwin,Italy,Jul-07,952
MegaTwin,Italy,Aug-07,966
MegaTwin,Italy,Sep-07,941
MegaTwin,Italy,Oct-07,945
MegaTwin,Italy,Nov-07,953
MegaTwin,Italy,Dec-07,972
MegaTwin,Italy,Jan-08,956
MegaTwin,Italy,Feb-08,968
MegaTwin,Italy,Mar-08,935
MegaTwin,Italy,Apr-08,933
MegaTwin,Italy,May-08,937
MegaTwin,Italy,Jun-08,945
MegaTwin,Italy,Jul-08,965
MegaTwin,Italy,Aug-08,963
MegaTwin,Italy,Sep-08,934
MegaTwin,Italy,Oct-08,934
MegaTwin,Italy,Nov-08,964
MegaTwin,Italy,Dec-08,961
MegaTwin,China,Jan-07,973
MegaTwin,China,Feb-07,938
MegaTwin,China,Mar-07,959
MegaTwin,China,Apr-07,973
MegaTwin,China,May-07,955
MegaTwin,China,Jun-07,969
MegaTwin,China,Jul-07,981
MegaTwin,China,Aug-07,934
MegaTwin,China,Sep-07,955
MegaTwin,China,Oct-07,952
MegaTwin,China,Nov-07,960
MegaTwin,China,Dec-07,943
MegaTwin,China,Jan-08,971
MegaTwin,China,Feb-08,975
MegaTwin,China,Mar-08,973
MegaTwin,China,Apr-08,981
MegaTwin,China,May-08,973
MegaTwin,China,Jun-08,938
MegaTwin,China,Jul-08,944
MegaTwin,China,Aug-08,971
MegaTwin,China,Sep-08,943
MegaTwin,China,Oct-08,938
MegaTwin,China,Nov-08,965
MegaTwin,China,Dec-08,945
MegaTwin,Japan,Jan-07,935
MegaTwin,Japan,Feb-07,981
MegaTwin,Japan,Mar-07,959
MegaTwin,Japan,Apr-07,933
MegaTwin,Japan,May-07,961
MegaTwin,Japan,Jun-07,945
MegaTwin,Japan,Jul-07,967
MegaTwin,Japan,Aug-07,981
MegaTwin,Japan,Sep-07,968
MegaTwin,Japan,Oct-07,935
MegaTwin,Japan,Nov-07,978
MegaTwin,Japan,Dec-07,981
MegaTwin,Japan,Jan-08,935
MegaTwin,Japan,Feb-08,962
MegaTwin,Japan,Mar-08,969
MegaTwin,Japan,Apr-08,973
MegaTwin,Japan,May-08,948
MegaTwin,Japan,Jun-08,963
MegaTwin,Japan,Jul-08,953
MegaTwin,Japan,Aug-08,972
MegaTwin,Japan,Sep-08,978
MegaTwin,Japan,Oct-08,969
MegaTwin,Japan,Nov-08,949
MegaTwin,Japan,Dec-08,955
ST900,US,Jan-07,693
ST900,US,Feb-07,652
ST900,US,Mar-07,662
ST900,US,Apr-07,651
ST900,US,May-07,692
ST900,US,Jun-07,661
ST900,US,Jul-07,681
ST900,US,Aug-07,651
ST900,US,Sep-07,655
ST900,US,Oct-07,662
ST900,US,Nov-07,652
ST900,US,Dec-07,694
ST900,US,Jan-08,694
ST900,US,Feb-08,664
ST900,US,Mar-08,662
ST900,US,Apr-08,691
ST900,US,May-08,651
ST900,US,Jun-08,651
ST900,US,Jul-08,657
ST900,US,Aug-08,690
ST900,US,Sep-08,688
ST900,US,Oct-08,679
ST900,US,Nov-08,686
ST900,US,Dec-08,659
ST900,Canada,Jan-07,677
ST900,Canada,Feb-07,651
ST900,Canada,Mar-07,669
ST900,Canada,Apr-07,674
ST900,Canada,May-07,654
ST900,Canada,Jun-07,676
ST900,Canada,Jul-07,679
ST900,Canada,Aug-07,655
ST900,Canada,Sep-07,662
ST900,Canada,Oct-07,663
ST900,Canada,Nov-07,674
ST900,Canada,Dec-07,687
ST900,Canada,Jan-08,690
ST900,Canada,Feb-08,648
ST900,Canada,Mar-08,693
ST900,Canada,Apr-08,666
ST900,Canada,May-08,684
ST900,Canada,Jun-08,668
ST900,Canada,Jul-08,676
ST900,Canada,Aug-08,663
ST900,Canada,Sep-08,695
ST900,Canada,Oct-08,649
ST900,Canada,Nov-08,646
ST900,Canada,Dec-08,682
ST900,Brazil,Jan-07,677
ST900,Brazil,Feb-07,694
ST900,Brazil,Mar-07,675
ST900,Brazil,Apr-07,686
ST900,Brazil,May-07,646
ST900,Brazil,Jun-07,661
ST900,Brazil,Jul-07,683
ST900,Brazil,Aug-07,658
ST900,Brazil,Sep-07,656
ST900,Brazil,Oct-07,655
ST900,Brazil,Nov-07,657
ST900,Brazil,Dec-07,671
ST900,Brazil,Jan-08,674
ST900,Brazil,Feb-08,648
ST900,Brazil,Mar-08,694
ST900,Brazil,Apr-08,670
ST900,Brazil,May-08,693
ST900,Brazil,Jun-08,667
ST900,Brazil,Jul-08,653
ST900,Brazil,Aug-08,673
ST900,Brazil,Sep-08,669
ST900,Brazil,Oct-08,652
ST900,Brazil,Nov-08,685
ST900,Brazil,Dec-08,694
ST900,Argentina,Jan-07,694
ST900,Argentina,Feb-07,681
ST900,Argentina,Mar-07,693
ST900,Argentina,Apr-07,695
ST900,Argentina,May-07,673
ST900,Argentina,Jun-07,655
ST900,Argentina,Jul-07,692
ST900,Argentina,Aug-07,651
ST900,Argentina,Sep-07,678
ST900,Argentina,Oct-07,673
ST900,Argentina,Nov-07,651
ST900,Argentina,Dec-07,679
ST900,Argentina,Jan-08,658
ST900,Argentina,Feb-08,665
ST900,Argentina,Mar-08,687
ST900,Argentina,Apr-08,654
ST900,Argentina,May-08,693
ST900,Argentina,Jun-08,668
ST900,Argentina,Jul-08,691
ST900,Argentina,Aug-08,668
ST900,Argentina,Sep-08,670
ST900,Argentina,Oct-08,690
ST900,Argentina,Nov-08,668
ST900,Argentina,Dec-08,658
ST900,UK,Jan-07,646
ST900,UK,Feb-07,653
ST900,UK,Mar-07,667
ST900,UK,Apr-07,646
ST900,UK,May-07,673
ST900,UK,Jun-07,653
ST900,UK,Jul-07,665
ST900,UK,Aug-07,658
ST900,UK,Sep-07,687
ST900,UK,Oct-07,681
ST900,UK,Nov-07,677
ST900,UK,Dec-07,685
ST900,UK,Jan-08,686
ST900,UK,Feb-08,682
ST900,UK,Mar-08,647
ST900,UK,Apr-08,661
ST900,UK,May-08,694
ST900,UK,Jun-08,667
ST900,UK,Jul-08,670
ST900,UK,Aug-08,692
ST900,UK,Sep-08,653
ST900,UK,Oct-08,658
ST900,UK,Nov-08,653
ST900,UK,Dec-08,694
ST900,France,Jan-07,670
ST900,France,Feb-07,685
ST900,France,Mar-07,675
ST900,France,Apr-07,655
ST900,France,May-07,688
ST900,France,Jun-07,650
ST900,France,Jul-07,663
ST900,France,Aug-07,685
ST900,France,Sep-07,652
ST900,France,Oct-07,671
ST900,France,Nov-07,661
ST900,France,Dec-07,676
ST900,France,Jan-08,668
ST900,France,Feb-08,666
ST900,France,Mar-08,666
ST900,France,Apr-08,655
ST900,France,May-08,673
ST900,France,Jun-08,673
ST900,France,Jul-08,648
ST900,France,Aug-08,674
ST900,France,Sep-08,675
ST900,France,Oct-08,651
ST900,France,Nov-08,652
ST900,France,Dec-08,673
ST900,Germany,Jan-07,688
ST900,Germany,Feb-07,672
ST900,Germany,Mar-07,648
ST900,Germany,Apr-07,659
ST900,Germany,May-07,669
ST900,Germany,Jun-07,670
ST900,Germany,Jul-07,684
ST900,Germany,Aug-07,685
ST900,Germany,Sep-07,659
ST900,Germany,Oct-07,649
ST900,Germany,Nov-07,664
ST900,Germany,Dec-07,667
ST900,Germany,Jan-08,670
ST900,Germany,Feb-08,672
ST900,Germany,Mar-08,654
ST900,Germany,Apr-08,668
ST900,Germany,May-08,666
ST900,Germany,Jun-08,648
ST900,Germany,Jul-08,653
ST900,Germany,Aug-08,657
ST900,Germany,Sep-08,669
ST900,Germany,Oct-08,653
ST900,Germany,Nov-08,671
ST900,Germany,Dec-08,661
ST900,Spain,Jan-07,674
ST900,Spain,Feb-07,651
ST900,Spain,Mar-07,678
ST900,Spain,Apr-07,674
ST900,Spain,May-07,654
ST900,Spain,Jun-07,648
ST900,Spain,Jul-07,672
ST900,Spain,Aug-07,649
ST900,Spain,Sep-07,650
ST900,Spain,Oct-07,672
ST900,Spain,Nov-07,684
ST900,Spain,Dec-07,691
ST900,Spain,Jan-08,695
ST900,Spain,Feb-08,653
ST900,Spain,Mar-08,684
ST900,Spain,Apr-08,674
ST900,Spain,May-08,690
ST900,Spain,Jun-08,665
ST900,Spain,Jul-08,675
ST900,Spain,Aug-08,662
ST900,Spain,Sep-08,693
ST900,Spain,Oct-08,650
ST900,Spain,Nov-08,647
ST900,Spain,Dec-08,673
ST900,Italy,Jan-07,651
ST900,Italy,Feb-07,681
ST900,Italy,Mar-07,648
ST900,Italy,Apr-07,646
ST900,Italy,May-07,652
ST900,Italy,Jun-07,684
ST900,Italy,Jul-07,694
ST900,Italy,Aug-07,678
ST900,Italy,Sep-07,665
ST900,Italy,Oct-07,674
ST900,Italy,Nov-07,679
ST900,Italy,Dec-07,669
ST900,Italy,Jan-08,659
ST900,Italy,Feb-08,656
ST900,Italy,Mar-08,647
ST900,Italy,Apr-08,666
ST900,Italy,May-08,679
ST900,Italy,Jun-08,665
ST900,Italy,Jul-08,653
ST900,Italy,Aug-08,664
ST900,Italy,Sep-08,650
ST900,Italy,Oct-08,690
ST900,Italy,Nov-08,647
ST900,Italy,Dec-08,661
ST900,China,Jan-07,684
ST900,China,Feb-07,662
ST900,China,Mar-07,655
ST900,China,Apr-07,666
ST900,China,May-07,689
ST900,China,Jun-07,673
ST900,China,Jul-07,646
ST900,China,Aug-07,647
ST900,China,Sep-07,665
ST900,China,Oct-07,670
ST900,China,Nov-07,654
ST900,China,Dec-07,659
ST900,China,Jan-08,680
ST900,China,Feb-08,676
ST900,China,Mar-08,650
ST900,China,Apr-08,657
ST900,China,May-08,691
ST900,China,Jun-08,684
ST900,China,Jul-08,690
ST900,China,Aug-08,667
ST900,China,Sep-08,691
ST900,China,Oct-08,660
ST900,China,Nov-08,661
ST900,China,Dec-08,672
ST900,Japan,Jan-07,688
ST900,Japan,Feb-07,682
ST900,Japan,Mar-07,683
ST900,Japan,Apr-07,685
ST900,Japan,May-07,660
ST900,Japan,Jun-07,646
ST900,Japan,Jul-07,654
ST900,Japan,Aug-07,690
ST900,Japan,Sep-07,694
ST900,Japan,Oct-07,656
ST900,Japan,Nov-07,683
ST900,Japan,Dec-07,686
ST900,Japan,Jan-08,658
ST900,Japan,Feb-08,677
ST900,Japan,Mar-08,650
ST900,Japan,Apr-08,692
ST900,Japan,May-08,683
ST900,Japan,Jun-08,686
ST900,Japan,Jul-08,664
ST900,Japan,Aug-08,652
ST900,Japan,Sep-08,695
ST900,Japan,Oct-08,665
ST900,Japan,Nov-08,681
ST900,Japan,Dec-08,679
ST1200,US,Jan-07,816
ST1200,US,Feb-07,812
ST1200,US,Mar-07,792
ST1200,US,Apr-07,835
ST1200,US,May-07,811
ST1200,US,Jun-07,820
ST1200,US,Jul-07,810
ST1200,US,Aug-07,796
ST1200,US,Sep-07,818
ST1200,US,Oct-07,793
ST1200,US,Nov-07,800
ST1200,US,Dec-07,800
ST1200,US,Jan-08,787
ST1200,US,Feb-08,828
ST1200,US,Mar-08,816
ST1200,US,Apr-08,817
ST1200,US,May-08,820
ST1200,US,Jun-08,798
ST1200,US,Jul-08,788
ST1200,US,Aug-08,830
ST1200,US,Sep-08,803
ST1200,US,Oct-08,833
ST1200,US,Nov-08,801
ST1200,US,Dec-08,821
ST1200,Canada,Jan-07,806
ST1200,Canada,Feb-07,831
ST1200,Canada,Mar-07,797
ST1200,Canada,Apr-07,829
ST1200,Canada,May-07,812
ST1200,Canada,Jun-07,800
ST1200,Canada,Jul-07,808
ST1200,Canada,Aug-07,816
ST1200,Canada,Sep-07,820
ST1200,Canada,Oct-07,811
ST1200,Canada,Nov-07,798
ST1200,Canada,Dec-07,804
ST1200,Canada,Jan-08,819
ST1200,Canada,Feb-08,798
ST1200,Canada,Mar-08,812
ST1200,Canada,Apr-08,805
ST1200,Canada,May-08,819
ST1200,Canada,Jun-08,835
ST1200,Canada,Jul-08,828
ST1200,Canada,Aug-08,801
ST1200,Canada,Sep-08,801
ST1200,Canada,Oct-08,812
ST1200,Canada,Nov-08,810
ST1200,Canada,Dec-08,817
ST1200,Brazil,Jan-07,812
ST1200,Brazil,Feb-07,811
ST1200,Brazil,Mar-07,805
ST1200,Brazil,Apr-07,834
ST1200,Brazil,May-07,796
ST1200,Brazil,Jun-07,788
ST1200,Brazil,Jul-07,823
ST1200,Brazil,Aug-07,801
ST1200,Brazil,Sep-07,801
ST1200,Brazil,Oct-07,792
ST1200,Brazil,Nov-07,813
ST1200,Brazil,Dec-07,825
ST1200,Brazil,Jan-08,809
ST1200,Brazil,Feb-08,791
ST1200,Brazil,Mar-08,806
ST1200,Brazil,Apr-08,805
ST1200,Brazil,May-08,789
ST1200,Brazil,Jun-08,833
ST1200,Brazil,Jul-08,830
ST1200,Brazil,Aug-08,819
ST1200,Brazil,Sep-08,815
ST1200,Brazil,Oct-08,823
ST1200,Brazil,Nov-08,787
ST1200,Brazil,Dec-08,805
ST1200,Argentina,Jan-07,833
ST1200,Argentina,Feb-07,823
ST1200,Argentina,Mar-07,810
ST1200,Argentina,Apr-07,818
ST1200,Argentina,May-07,825
ST1200,Argentina,Jun-07,796
ST1200,Argentina,Jul-07,803
ST1200,Argentina,Aug-07,806
ST1200,Argentina,Sep-07,800
ST1200,Argentina,Oct-07,800
ST1200,Argentina,Nov-07,816
ST1200,Argentina,Dec-07,801
ST1200,Argentina,Jan-08,803
ST1200,Argentina,Feb-08,793
ST1200,Argentina,Mar-08,794
ST1200,Argentina,Apr-08,820
ST1200,Argentina,May-08,816
ST1200,Argentina,Jun-08,799
ST1200,Argentina,Jul-08,836
ST1200,Argentina,Aug-08,797
ST1200,Argentina,Sep-08,830
ST1200,Argentina,Oct-08,830
ST1200,Argentina,Nov-08,821
ST1200,Argentina,Dec-08,788
ST1200,UK,Jan-07,791
ST1200,UK,Feb-07,802
ST1200,UK,Mar-07,833
ST1200,UK,Apr-07,793
ST1200,UK,May-07,817
ST1200,UK,Jun-07,788
ST1200,UK,Jul-07,827
ST1200,UK,Aug-07,790
ST1200,UK,Sep-07,809
ST1200,UK,Oct-07,804
ST1200,UK,Nov-07,834
ST1200,UK,Dec-07,816
ST1200,UK,Jan-08,796
ST1200,UK,Feb-08,799
ST1200,UK,Mar-08,822
ST1200,UK,Apr-08,795
ST1200,UK,May-08,814
ST1200,UK,Jun-08,836
ST1200,UK,Jul-08,829
ST1200,UK,Aug-08,792
ST1200,UK,Sep-08,794
ST1200,UK,Oct-08,807
ST1200,UK,Nov-08,812
ST1200,UK,Dec-08,793
ST1200,France,Jan-07,790
ST1200,France,Feb-07,834
ST1200,France,Mar-07,807
ST1200,France,Apr-07,819
ST1200,France,May-07,800
ST1200,France,Jun-07,827
ST1200,France,Jul-07,798
ST1200,France,Aug-07,803
ST1200,France,Sep-07,828
ST1200,France,Oct-07,809
ST1200,France,Nov-07,795
ST1200,France,Dec-07,797
ST1200,France,Jan-08,791
ST1200,France,Feb-08,832
ST1200,France,Mar-08,811
ST1200,France,Apr-08,802
ST1200,France,May-08,804
ST1200,France,Jun-08,798
ST1200,France,Jul-08,794
ST1200,France,Aug-08,821
ST1200,France,Sep-08,792
ST1200,France,Oct-08,799
ST1200,France,Nov-08,808
ST1200,France,Dec-08,821
ST1200,Germany,Jan-07,797
ST1200,Germany,Feb-07,835
ST1200,Germany,Mar-07,816
ST1200,Germany,Apr-07,822
ST1200,Germany,May-07,808
ST1200,Germany,Jun-07,799
ST1200,Germany,Jul-07,788
ST1200,Germany,Aug-07,788
ST1200,Germany,Sep-07,800
ST1200,Germany,Oct-07,820
ST1200,Germany,Nov-07,789
ST1200,Germany,Dec-07,789
ST1200,Germany,Jan-08,814
ST1200,Germany,Feb-08,788
ST1200,Germany,Mar-08,810
ST1200,Germany,Apr-08,798
ST1200,Germany,May-08,811
ST1200,Germany,Jun-08,790
ST1200,Germany,Jul-08,834
ST1200,Germany,Aug-08,799
ST1200,Germany,Sep-08,804
ST1200,Germany,Oct-08,799
ST1200,Germany,Nov-08,797
ST1200,Germany,Dec-08,793
ST1200,Spain,Jan-07,821
ST1200,Spain,Feb-07,816
ST1200,Spain,Mar-07,802
ST1200,Spain,Apr-07,795
ST1200,Spain,May-07,826
ST1200,Spain,Jun-07,805
ST1200,Spain,Jul-07,801
ST1200,Spain,Aug-07,812
ST1200,Spain,Sep-07,809
ST1200,Spain,Oct-07,823
ST1200,Spain,Nov-07,793
ST1200,Spain,Dec-07,798
ST1200,Spain,Jan-08,818
ST1200,Spain,Feb-08,812
ST1200,Spain,Mar-08,805
ST1200,Spain,Apr-08,827
ST1200,Spain,May-08,805
ST1200,Spain,Jun-08,816
ST1200,Spain,Jul-08,809
ST1200,Spain,Aug-08,829
ST1200,Spain,Sep-08,803
ST1200,Spain,Oct-08,812
ST1200,Spain,Nov-08,795
ST1200,Spain,Dec-08,812
ST1200,Italy,Jan-07,788
ST1200,Italy,Feb-07,810
ST1200,Italy,Mar-07,805
ST1200,Italy,Apr-07,803
ST1200,Italy,May-07,807
ST1200,Italy,Jun-07,789
ST1200,Italy,Jul-07,816
ST1200,Italy,Aug-07,800
ST1200,Italy,Sep-07,793
ST1200,Italy,Oct-07,798
ST1200,Italy,Nov-07,817
ST1200,Italy,Dec-07,800
ST1200,Italy,Jan-08,809
ST1200,Italy,Feb-08,822
ST1200,Italy,Mar-08,793
ST1200,Italy,Apr-08,832
ST1200,Italy,May-08,806
ST1200,Italy,Jun-08,791
ST1200,Italy,Jul-08,794
ST1200,Italy,Aug-08,794
ST1200,Italy,Sep-08,799
ST1200,Italy,Oct-08,811
ST1200,Italy,Nov-08,794
ST1200,Italy,Dec-08,825
ST1200,China,Jan-07,826
ST1200,China,Feb-07,827
ST1200,China,Mar-07,808
ST1200,China,Apr-07,787
ST1200,China,May-07,828
ST1200,China,Jun-07,833
ST1200,China,Jul-07,810
ST1200,China,Aug-07,800
ST1200,China,Sep-07,822
ST1200,China,Oct-07,809
ST1200,China,Nov-07,807
ST1200,China,Dec-07,809
ST1200,China,Jan-08,831
ST1200,China,Feb-08,801
ST1200,China,Mar-08,828
ST1200,China,Apr-08,789
ST1200,China,May-08,828
ST1200,China,Jun-08,821
ST1200,China,Jul-08,811
ST1200,China,Aug-08,810
ST1200,China,Sep-08,801
ST1200,China,Oct-08,806
ST1200,China,Nov-08,818
ST1200,China,Dec-08,806
ST1200,Japan,Jan-07,817
ST1200,Japan,Feb-07,822
ST1200,Japan,Mar-07,804
ST1200,Japan,Apr-07,816
ST1200,Japan,May-07,818
ST1200,Japan,Jun-07,817
ST1200,Japan,Jul-07,793
ST1200,Japan,Aug-07,794
ST1200,Japan,Sep-07,822
ST1200,Japan,Oct-07,835
ST1200,Japan,Nov-07,819
ST1200,Japan,Dec-07,817
ST1200,Japan,Jan-08,802
ST1200,Japan,Feb-08,804
ST1200,Japan,Mar-08,800
ST1200,Japan,Apr-08,798
ST1200,Japan,May-08,801
ST1200,Japan,Jun-08,830
ST1200,Japan,Jul-08,817
ST1200,Japan,Aug-08,808
ST1200,Japan,Sep-08,823
ST1200,Japan,Oct-08,804
ST1200,Japan,Nov-08,825
ST1200,Japan,Dec-08,814
ST1200R,US,Jan-07,947
ST1200R,US,Feb-07,934
ST1200R,US,Mar-07,950
ST1200R,US,Apr-07,973
ST1200R,US,May-07,970
ST1200R,US,Jun-07,927
ST1200R,US,Jul-07,943
ST1200R,US,Aug-07,948
ST1200R,US,Sep-07,945
ST1200R,US,Oct-07,961
ST1200R,US,Nov-07,946
ST1200R,US,Dec-07,952
ST1200R,US,Jan-08,961
ST1200R,US,Feb-08,928
ST1200R,US,Mar-08,934
ST1200R,US,Apr-08,933
ST1200R,US,May-08,932
ST1200R,US,Jun-08,950
ST1200R,US,Jul-08,967
ST1200R,US,Aug-08,962
ST1200R,US,Sep-08,967
ST1200R,US,Oct-08,973
ST1200R,US,Nov-08,934
ST1200R,US,Dec-08,928
ST1200R,Canada,Jan-07,971
ST1200R,Canada,Feb-07,955
ST1200R,Canada,Mar-07,945
ST1200R,Canada,Apr-07,959
ST1200R,Canada,May-07,940
ST1200R,Canada,Jun-07,946
ST1200R,Canada,Jul-07,969
ST1200R,Canada,Aug-07,947
ST1200R,Canada,Sep-07,955
ST1200R,Canada,Oct-07,936
ST1200R,Canada,Nov-07,970
ST1200R,Canada,Dec-07,929
ST1200R,Canada,Jan-08,945
ST1200R,Canada,Feb-08,963
ST1200R,Canada,Mar-08,941
ST1200R,Canada,Apr-08,932
ST1200R,Canada,May-08,927
ST1200R,Canada,Jun-08,930
ST1200R,Canada,Jul-08,927
ST1200R,Canada,Aug-08,948
ST1200R,Canada,Sep-08,937
ST1200R,Canada,Oct-08,959
ST1200R,Canada,Nov-08,939
ST1200R,Canada,Dec-08,957
ST1200R,Brazil,Jan-07,956
ST1200R,Brazil,Feb-07,960
ST1200R,Brazil,Mar-07,960
ST1200R,Brazil,Apr-07,947
ST1200R,Brazil,May-07,928
ST1200R,Brazil,Jun-07,927
ST1200R,Brazil,Jul-07,957
ST1200R,Brazil,Aug-07,947
ST1200R,Brazil,Sep-07,948
ST1200R,Brazil,Oct-07,963
ST1200R,Brazil,Nov-07,951
ST1200R,Brazil,Dec-07,963
ST1200R,Brazil,Jan-08,974
ST1200R,Brazil,Feb-08,933
ST1200R,Brazil,Mar-08,944
ST1200R,Brazil,Apr-08,970
ST1200R,Brazil,May-08,948
ST1200R,Brazil,Jun-08,951
ST1200R,Brazil,Jul-08,950
ST1200R,Brazil,Aug-08,925
ST1200R,Brazil,Sep-08,972
ST1200R,Brazil,Oct-08,944
ST1200R,Brazil,Nov-08,951
ST1200R,Brazil,Dec-08,929
ST1200R,Argentina,Jan-07,952
ST1200R,Argentina,Feb-07,959
ST1200R,Argentina,Mar-07,948
ST1200R,Argentina,Apr-07,947
ST1200R,Argentina,May-07,945
ST1200R,Argentina,Jun-07,931
ST1200R,Argentina,Jul-07,929
ST1200R,Argentina,Aug-07,928
ST1200R,Argentina,Sep-07,956
ST1200R,Argentina,Oct-07,966
ST1200R,Argentina,Nov-07,962
ST1200R,Argentina,Dec-07,968
ST1200R,Argentina,Jan-08,950
ST1200R,Argentina,Feb-08,928
ST1200R,Argentina,Mar-08,934
ST1200R,Argentina,Apr-08,968
ST1200R,Argentina,May-08,930
ST1200R,Argentina,Jun-08,949
ST1200R,Argentina,Jul-08,941
ST1200R,Argentina,Aug-08,950
ST1200R,Argentina,Sep-08,947
ST1200R,Argentina,Oct-08,970
ST1200R,Argentina,Nov-08,966
ST1200R,Argentina,Dec-08,939
ST1200R,UK,Jan-07,964
ST1200R,UK,Feb-07,958
ST1200R,UK,Mar-07,930
ST1200R,UK,Apr-07,942
ST1200R,UK,May-07,943
ST1200R,UK,Jun-07,951
ST1200R,UK,Jul-07,972
ST1200R,UK,Aug-07,973
ST1200R,UK,Sep-07,950
ST1200R,UK,Oct-07,958
ST1200R,UK,Nov-07,928
ST1200R,UK,Dec-07,940
ST1200R,UK,Jan-08,931
ST1200R,UK,Feb-08,966
ST1200R,UK,Mar-08,948
ST1200R,UK,Apr-08,937
ST1200R,UK,May-08,928
ST1200R,UK,Jun-08,964
ST1200R,UK,Jul-08,966
ST1200R,UK,Aug-08,931
ST1200R,UK,Sep-08,930
ST1200R,UK,Oct-08,951
ST1200R,UK,Nov-08,926
ST1200R,UK,Dec-08,972
ST1200R,France,Jan-07,929
ST1200R,France,Feb-07,942
ST1200R,France,Mar-07,950
ST1200R,France,Apr-07,948
ST1200R,France,May-07,973
ST1200R,France,Jun-07,962
ST1200R,France,Jul-07,942
ST1200R,France,Aug-07,951
ST1200R,France,Sep-07,943
ST1200R,France,Oct-07,948
ST1200R,France,Nov-07,966
ST1200R,France,Dec-07,955
ST1200R,France,Jan-08,961
ST1200R,France,Feb-08,937
ST1200R,France,Mar-08,952
ST1200R,France,Apr-08,933
ST1200R,France,May-08,955
ST1200R,France,Jun-08,926
ST1200R,France,Jul-08,946
ST1200R,France,Aug-08,955
ST1200R,France,Sep-08,932
ST1200R,France,Oct-08,959
ST1200R,France,Nov-08,962
ST1200R,France,Dec-08,940
ST1200R,Germany,Jan-07,970
ST1200R,Germany,Feb-07,925
ST1200R,Germany,Mar-07,932
ST1200R,Germany,Apr-07,959
ST1200R,Germany,May-07,952
ST1200R,Germany,Jun-07,929
ST1200R,Germany,Jul-07,932
ST1200R,Germany,Aug-07,945
ST1200R,Germany,Sep-07,969
ST1200R,Germany,Oct-07,943
ST1200R,Germany,Nov-07,932
ST1200R,Germany,Dec-07,972
ST1200R,Germany,Jan-08,935
ST1200R,Germany,Feb-08,939
ST1200R,Germany,Mar-08,957
ST1200R,Germany,Apr-08,929
ST1200R,Germany,May-08,954
ST1200R,Germany,Jun-08,930
ST1200R,Germany,Jul-08,938
ST1200R,Germany,Aug-08,961
ST1200R,Germany,Sep-08,931
ST1200R,Germany,Oct-08,934
ST1200R,Germany,Nov-08,941
ST1200R,Germany,Dec-08,953
ST1200R,Spain,Jan-07,926
ST1200R,Spain,Feb-07,933
ST1200R,Spain,Mar-07,959
ST1200R,Spain,Apr-07,925
ST1200R,Spain,May-07,953
ST1200R,Spain,Jun-07,959
ST1200R,Spain,Jul-07,942
ST1200R,Spain,Aug-07,970
ST1200R,Spain,Sep-07,928
ST1200R,Spain,Oct-07,931
ST1200R,Spain,Nov-07,958
ST1200R,Spain,Dec-07,961
ST1200R,Spain,Jan-08,966
ST1200R,Spain,Feb-08,942
ST1200R,Spain,Mar-08,931
ST1200R,Spain,Apr-08,926
ST1200R,Spain,May-08,925
ST1200R,Spain,Jun-08,933
ST1200R,Spain,Jul-08,972
ST1200R,Spain,Aug-08,950
ST1200R,Spain,Sep-08,945
ST1200R,Spain,Oct-08,964
ST1200R,Spain,Nov-08,943
ST1200R,Spain,Dec-08,959
ST1200R,Italy,Jan-07,957
ST1200R,Italy,Feb-07,961
ST1200R,Italy,Mar-07,963
ST1200R,Italy,Apr-07,940
ST1200R,Italy,May-07,946
ST1200R,Italy,Jun-07,932
ST1200R,Italy,Jul-07,934
ST1200R,Italy,Aug-07,935
ST1200R,Italy,Sep-07,942
ST1200R,Italy,Oct-07,930
ST1200R,Italy,Nov-07,929
ST1200R,Italy,Dec-07,962
ST1200R,Italy,Jan-08,932
ST1200R,Italy,Feb-08,960
ST1200R,Italy,Mar-08,944
ST1200R,Italy,Apr-08,967
ST1200R,Italy,May-08,930
ST1200R,Italy,Jun-08,941
ST1200R,Italy,Jul-08,942
